route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,190.0.1,3112037,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74028,0,0
1,190.0.1,3112038,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112039,1 SPRING GARDEN TO BRIDGE TERM,,0,482001,74027,0,0
1,190.0.1,3112040,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112041,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112042,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112043,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112044,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112045,1 SPRING GARDEN TO BRIDGE TERM,,0,482001,74027,0,0
1,190.0.1,3112046,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112047,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112048,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112049,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112050,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112051,1 SPRING GARDEN TO BRIDGE TERM,,0,482001,74027,0,0
1,190.0.1,3112052,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112053,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112054,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112055,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112056,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112057,1 SPRING GARDEN TO BRIDGE TERM,,0,482001,74027,0,0
1,190.0.1,3112058,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112059,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112060,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112061,1 SPRING GARDEN TO BRIDGE TERM,,0,482064,74027,0,0
1,190.0.1,3112062,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112063,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112064,1 SPRING GARDEN TO BRIDGE TERM,,0,482001,74027,0,0
1,190.0.1,3112065,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112066,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112067,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112068,1 SPRING GARDEN TO BRIDGE TERM,,0,482064,74027,0,0
1,190.0.1,3112069,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112070,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112071,1 SPRING GARDEN TO BRIDGE TERM,,0,482001,74027,0,0
1,190.0.1,3112072,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112073,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112074,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112075,1 SPRING GARDEN TO BRIDGE TERM,,0,482064,74027,0,0
1,190.0.1,3112076,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112077,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112078,1 SPRING GARDEN TO BRIDGE TERM,,0,482001,74027,0,0
1,190.0.1,3112079,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112080,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112081,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112082,1 SPRING GARDEN TO BRIDGE TERM,,0,482064,74027,0,0
1,190.0.1,3112083,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112084,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112085,1 SPRING GARDEN TO BRIDGE TERM,,0,482001,74027,0,0
1,190.0.1,3112086,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112087,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112088,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112089,1 SPRING GARDEN TO BRIDGE TERM,,0,482064,74027,0,0
1,190.0.1,3112090,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112091,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112092,1 SPRING GARDEN TO BRIDGE TERM,,0,482001,74027,0,0
1,190.0.1,3112093,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112094,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112095,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112096,1 SPRING GARDEN TO BRIDGE TERM,,0,482064,74027,0,0
1,190.0.1,3112097,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112098,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112099,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112100,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112101,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112102,1 SPRING GARDEN TO BRIDGE TERM,,0,482064,74027,0,0
1,190.0.1,3112103,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112104,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112105,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112106,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112107,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112108,1 SPRING GARDEN TO BRIDGE TERM,,0,482064,74027,0,0
1,190.0.1,3112109,1 SPRING GARDEN TO BRIDGE TERM,,0,482013,74027,0,0
1,190.0.1,3112110,1 SPRING GARDEN TO BRIDGE TERM,,0,481968,74027,0,0
1,190.0.1,3112111,1 SPRING GARDEN TO BRIDGE TERM,,0,482015,74027,0,0
1,190.0.1,3112112,1 SPRING GARDEN TO BRIDGE TERM,,0,481960,74027,0,0
1,190.0.1,3112113,1 SPRING GARDEN TO BRIDGE TERM,,0,482000,74027,0,0
1,190.0.1,3112114,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112115,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112116,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112117,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112118,1 SPRING GARDEN TO MUMFORD TERM,,1,482001,74030,0,0
1,190.0.1,3112119,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112120,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112121,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112122,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112123,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112124,1 SPRING GARDEN TO MUMFORD TERM,,1,482001,74030,0,0
1,190.0.1,3112125,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112126,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112127,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112128,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112129,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112130,1 SPRING GARDEN TO MUMFORD TERM,,1,482001,74030,0,0
1,190.0.1,3112131,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112132,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112133,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112134,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112135,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112136,1 SPRING GARDEN TO MUMFORD TERM,,1,482001,74030,0,0
1,190.0.1,3112137,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112138,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112139,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112140,1 SPRING GARDEN TO MUMFORD TERM,,1,482064,74030,0,0
1,190.0.1,3112141,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112142,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112143,1 SPRING GARDEN TO MUMFORD TERM,,1,482001,74030,0,0
1,190.0.1,3112144,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112145,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112146,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112147,1 SPRING GARDEN TO MUMFORD TERM,,1,482064,74030,0,0
1,190.0.1,3112148,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112149,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112150,1 SPRING GARDEN TO MUMFORD TERM,,1,482001,74030,0,0
1,190.0.1,3112151,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112152,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112153,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112154,1 SPRING GARDEN TO MUMFORD TERM,,1,482064,74030,0,0
1,190.0.1,3112155,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112156,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112157,1 SPRING GARDEN TO MUMFORD TERM,,1,482001,74030,0,0
1,190.0.1,3112158,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112159,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112160,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112161,1 SPRING GARDEN TO MUMFORD TERM,,1,482064,74030,0,0
1,190.0.1,3112162,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112163,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112164,1 SPRING GARDEN TO MUMFORD TERM,,1,482001,74030,0,0
1,190.0.1,3112165,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112166,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112167,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112168,1 SPRING GARDEN TO MUMFORD TERM,,1,482064,74030,0,0
1,190.0.1,3112169,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112170,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112171,1 SPRING GARDEN TO MUMFORD TERM,,1,482001,74030,0,0
1,190.0.1,3112172,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112173,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112174,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112175,1 SPRING GARDEN TO MUMFORD TERM,,1,482064,74030,0,0
1,190.0.1,3112176,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112177,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112178,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112179,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112180,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112181,1 SPRING GARDEN TO MUMFORD TERM,,1,482064,74030,0,0
1,190.0.1,3112182,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
1,190.0.1,3112183,1 SPRING GARDEN TO MUMFORD TERM,,1,481968,74030,0,0
1,190.0.1,3112184,1 SPRING GARDEN TO MUMFORD TERM,,1,482015,74030,0,0
1,190.0.1,3112185,1 SPRING GARDEN TO MUMFORD TERM,,1,481960,74030,0,0
1,190.0.1,3112186,1 SPRING GARDEN TO MUMFORD TERM,,1,482000,74030,0,0
1,190.0.1,3112187,1 SPRING GARDEN TO MUMFORD TERM,,1,482064,74030,0,0
1,190.0.1,3112188,1 SPRING GARDEN TO MUMFORD TERM,,1,482013,74030,0,0
10B,190.0.1,3112701,10B MICMAC TERMINAL,,0,482018,74036,0,0
10B,190.0.1,3112702,10B MICMAC TERMINAL,,0,482028,74036,0,0
10B,190.0.1,3112703,10B MICMAC TERMINAL,,0,481970,74036,0,0
10B,190.0.1,3112704,10B MICMAC TERMINAL,,0,482018,74036,0,0
10B,190.0.1,3112705,10B MICMAC TERMINAL,,0,481965,74036,0,0
10B,190.0.1,3112706,10B MICMAC TERMINAL,,0,482007,74036,0,0
10B,190.0.1,3112707,10B MICMAC TERMINAL,,0,482046,74036,0,0
10B,190.0.1,3112708,10B MICMAC TERMINAL,,0,482051,74036,0,0
10B,190.0.1,3112709,10B MICMAC TERMINAL,,0,481970,74036,0,0
10B,190.0.1,3112710,10B MICMAC TERMINAL,,0,482028,74036,0,0
10B,190.0.1,3112711,10B MICMAC TERMINAL,,0,482049,74036,0,0
10B,190.0.1,3112712,10B MICMAC TERMINAL,,0,481970,74036,0,0
10B,190.0.1,3112713,10B MICMAC TERMINAL,,0,482028,74036,0,0
10B,190.0.1,3112714,10B MICMAC TERMINAL,,0,482049,74036,0,0
10B,190.0.1,3112715,10B MICMAC TERMINAL,,0,481970,74036,0,0
10B,190.0.1,3112716,10B MICMAC TERMINAL,,0,482028,74036,0,0
10B,190.0.1,3112717,10B MICMAC TERMINAL,,0,482049,74036,0,0
10B,190.0.1,3112718,10B MICMAC TERMINAL,,0,481970,74036,0,0
10B,190.0.1,3112719,10B MICMAC TERMINAL,,0,482028,74036,0,0
10B,190.0.1,3112720,10B MICMAC TERMINAL,,0,482049,74036,0,0
10B,190.0.1,3112721,10B MICMAC TERMINAL,,0,481970,74036,0,0
10B,190.0.1,3112722,10B MICMAC TERMINAL,,0,482028,74036,0,0
10B,190.0.1,3112723,10B MICMAC TERMINAL,,0,482049,74036,0,0
10B,190.0.1,3112724,10B MICMAC TERMINAL,,0,481970,74036,0,0
10B,190.0.1,3112725,10B MICMAC TERMINAL,,0,482028,74036,0,0
10B,190.0.1,3112726,10B MICMAC TERMINAL,,0,482049,74036,0,0
10B,190.0.1,3112727,10B MICMAC TERMINAL,,0,481970,74036,0,0
10B,190.0.1,3112728,10B MICMAC TERMINAL,,0,482049,74036,0,0
10B,190.0.1,3112729,10B MICMAC TERMINAL,,0,481988,74036,0,0
10B,190.0.1,3112730,10B MICMAC TERMINAL,,0,482092,74036,0,0
10B,190.0.1,3112731,10B MICMAC TERMINAL,,0,482092,74036,0,0
10B,190.0.1,3112732,10B DALHOUSIE VIA SPRING GARDEN,,1,482028,74038,0,0
10B,190.0.1,3112733,10B DALHOUSIE VIA SPRING GARDEN,,1,482018,74038,0,0
10B,190.0.1,3112734,10B DALHOUSIE VIA SPRING GARDEN,,1,481970,74038,0,0
10B,190.0.1,3112735,10B DALHOUSIE VIA SPRING GARDEN,,1,482018,74038,0,0
10B,190.0.1,3112736,10B DALHOUSIE VIA SPRING GARDEN,,1,481965,74038,0,0
10B,190.0.1,3112737,10B DALHOUSIE VIA SPRING GARDEN,,1,482007,74038,0,0
10B,190.0.1,3112738,10B DALHOUSIE VIA SPRING GARDEN,,1,482046,74038,0,0
10B,190.0.1,3112739,10B DALHOUSIE VIA SPRING GARDEN,,1,482051,74038,0,0
10B,190.0.1,3112740,10B DALHOUSIE VIA SPRING GARDEN,,1,481970,74038,0,0
10B,190.0.1,3112741,10B DALHOUSIE VIA SPRING GARDEN,,1,482028,74038,0,0
10B,190.0.1,3112742,10B DALHOUSIE VIA SPRING GARDEN,,1,482049,74038,0,0
10B,190.0.1,3112743,10B DALHOUSIE VIA SPRING GARDEN,,1,481970,74038,0,0
10B,190.0.1,3112744,10B DALHOUSIE VIA SPRING GARDEN,,1,482028,74038,0,0
10B,190.0.1,3112745,10B DALHOUSIE VIA SPRING GARDEN,,1,482049,74038,0,0
10B,190.0.1,3112746,10B DALHOUSIE VIA SPRING GARDEN,,1,481970,74038,0,0
10B,190.0.1,3112747,10B DALHOUSIE VIA SPRING GARDEN,,1,482028,74038,0,0
10B,190.0.1,3112748,10B DALHOUSIE VIA SPRING GARDEN,,1,482049,74038,0,0
10B,190.0.1,3112749,10B DALHOUSIE VIA SPRING GARDEN,,1,481970,74038,0,0
10B,190.0.1,3112750,10B DALHOUSIE VIA SPRING GARDEN,,1,482028,74038,0,0
10B,190.0.1,3112751,10B DALHOUSIE VIA SPRING GARDEN,,1,482049,74038,0,0
10B,190.0.1,3112752,10B DALHOUSIE VIA SPRING GARDEN,,1,481970,74038,0,0
10B,190.0.1,3112753,10B DALHOUSIE VIA SPRING GARDEN,,1,482028,74038,0,0
10B,190.0.1,3112754,10B DALHOUSIE VIA SPRING GARDEN,,1,482049,74038,0,0
10B,190.0.1,3112755,10B DALHOUSIE VIA SPRING GARDEN,,1,481970,74038,0,0
10B,190.0.1,3112756,10B DALHOUSIE VIA SPRING GARDEN,,1,482028,74038,0,0
10B,190.0.1,3112757,10B DALHOUSIE VIA SPRING GARDEN,,1,482049,74038,0,0
10B,190.0.1,3112758,10B DALHOUSIE VIA SPRING GARDEN,,1,481970,74038,0,0
10B,190.0.1,3112759,10B DALHOUSIE VIA SPRING GARDEN,,1,482049,74038,0,0
10B,190.0.1,3112760,10B DALHOUSIE VIA SPRING GARDEN,,1,481988,74038,0,0
10B,190.0.1,3112761,10B DALHOUSIE VIA SPRING GARDEN,,1,482095,74038,0,0
10B,190.0.1,3112762,10B DALHOUSIE VIA SPRING GARDEN,,1,482092,74038,0,0
10C,190.0.1,3113002,10 DALHOUSIE VIA SPRING GARDEN,,0,481965,74041,0,0
10C,190.0.1,3113003,10C WESTPHAL VIA MICMAC,,0,481970,74040,0,0
10C,190.0.1,3113004,10C WESTPHAL VIA MICMAC,,0,481965,74040,0,0
10C,190.0.1,3113005,10C WESTPHAL VIA MICMAC,,0,482007,74040,0,0
10C,190.0.1,3113006,10C WESTPHAL VIA MICMAC,,0,482046,74040,0,0
10C,190.0.1,3113007,10C WESTPHAL VIA MICMAC,,0,482051,74040,0,0
10C,190.0.1,3113008,10C WESTPHAL VIA MICMAC,,0,481970,74040,0,0
10C,190.0.1,3113009,10C WESTPHAL VIA MICMAC,,0,482018,74040,0,0
10C,190.0.1,3113010,10C WESTPHAL VIA MICMAC,,0,481965,74040,0,0
10C,190.0.1,3113011,10C WESTPHAL VIA MICMAC,,0,482007,74040,0,0
10C,190.0.1,3113012,10C WESTPHAL VIA MICMAC,,0,482046,74040,0,0
10C,190.0.1,3113013,10C WESTPHAL VIA MICMAC,,0,482051,74040,0,0
10C,190.0.1,3113014,10C WESTPHAL VIA MICMAC,,0,481965,74040,0,0
10C,190.0.1,3113015,10C WESTPHAL VIA MICMAC,,0,482007,74040,0,0
10C,190.0.1,3113016,10C WESTPHAL VIA MICMAC,,0,482046,74040,0,0
10C,190.0.1,3113017,10C WESTPHAL VIA MICMAC,,0,482051,74040,0,0
10C,190.0.1,3113018,10C WESTPHAL VIA MICMAC,,0,481965,74040,0,0
10C,190.0.1,3113019,10C WESTPHAL VIA MICMAC,,0,482007,74040,0,0
10C,190.0.1,3113020,10C WESTPHAL VIA MICMAC,,0,482046,74040,0,0
10C,190.0.1,3113021,10C WESTPHAL VIA MICMAC,,0,482051,74040,0,0
10C,190.0.1,3113022,10C WESTPHAL VIA MICMAC,,0,481965,74040,0,0
10C,190.0.1,3113023,10C WESTPHAL VIA MICMAC,,0,482007,74040,0,0
10C,190.0.1,3113024,10C WESTPHAL VIA MICMAC,,0,482046,74040,0,0
10C,190.0.1,3113025,10C WESTPHAL VIA MICMAC,,0,482051,74040,0,0
10C,190.0.1,3113026,10C WESTPHAL VIA MICMAC,,0,481965,74040,0,0
10C,190.0.1,3113027,10C WESTPHAL VIA MICMAC,,0,482007,74040,0,0
10C,190.0.1,3113028,10C WESTPHAL VIA MICMAC,,0,482046,74040,0,0
10C,190.0.1,3113029,10C WESTPHAL VIA MICMAC,,0,482028,74040,0,0
10C,190.0.1,3113030,10C WESTPHAL VIA MICMAC,,0,482046,74040,0,0
10C,190.0.1,3113031,10C WESTPHAL VIA MICMAC,,0,482049,74040,0,0
10C,190.0.1,3113032,10C WESTPHAL VIA MICMAC,,0,481988,74040,0,0
10C,190.0.1,3113033,10C WESTPHAL VIA MICMAC,,0,482095,74040,0,0
10C,190.0.1,3113034,10C DALHOUSIE VIA SPRING GARDEN,,1,481965,74043,0,0
10C,190.0.1,3113035,10C DALHOUSIE VIA SPRING GARDEN,,1,481970,74043,0,0
10C,190.0.1,3113036,10C DALHOUSIE VIA SPRING GARDEN,,1,481965,74043,0,0
10C,190.0.1,3113037,10C DALHOUSIE VIA SPRING GARDEN,,1,482007,74043,0,0
10C,190.0.1,3113038,10C DALHOUSIE VIA SPRING GARDEN,,1,482046,74043,0,0
10C,190.0.1,3113039,10C DALHOUSIE VIA SPRING GARDEN,,1,482051,74043,0,0
10C,190.0.1,3113040,10C DALHOUSIE VIA SPRING GARDEN,,1,481970,74043,0,0
10C,190.0.1,3113041,10C DALHOUSIE VIA SPRING GARDEN,,1,482018,74043,0,0
10C,190.0.1,3113042,10C DALHOUSIE VIA SPRING GARDEN,,1,481965,74043,0,0
10C,190.0.1,3113043,10C DALHOUSIE VIA SPRING GARDEN,,1,482007,74043,0,0
10C,190.0.1,3113044,10C DALHOUSIE VIA SPRING GARDEN,,1,482046,74043,0,0
10C,190.0.1,3113045,10C DALHOUSIE VIA SPRING GARDEN,,1,482051,74043,0,0
10C,190.0.1,3113046,10C DALHOUSIE VIA SPRING GARDEN,,1,481965,74043,0,0
10C,190.0.1,3113047,10C DALHOUSIE VIA SPRING GARDEN,,1,482007,74043,0,0
10C,190.0.1,3113048,10C DALHOUSIE VIA SPRING GARDEN,,1,482046,74043,0,0
10C,190.0.1,3113049,10C DALHOUSIE VIA SPRING GARDEN,,1,482051,74043,0,0
10C,190.0.1,3113050,10C DALHOUSIE VIA SPRING GARDEN,,1,481965,74043,0,0
10C,190.0.1,3113051,10C DALHOUSIE VIA SPRING GARDEN,,1,482007,74043,0,0
10C,190.0.1,3113052,10C DALHOUSIE VIA SPRING GARDEN,,1,482046,74043,0,0
10C,190.0.1,3113053,10C DALHOUSIE VIA SPRING GARDEN,,1,482051,74043,0,0
10C,190.0.1,3113054,10C DALHOUSIE VIA SPRING GARDEN,,1,481965,74043,0,0
10C,190.0.1,3113055,10C DALHOUSIE VIA SPRING GARDEN,,1,482007,74043,0,0
10C,190.0.1,3113056,10C DALHOUSIE VIA SPRING GARDEN,,1,482046,74043,0,0
10C,190.0.1,3113057,10C DALHOUSIE VIA SPRING GARDEN,,1,482051,74043,0,0
10C,190.0.1,3113058,10C DALHOUSIE VIA SPRING GARDEN,,1,481965,74043,0,0
10C,190.0.1,3113059,10C DALHOUSIE VIA SPRING GARDEN,,1,482007,74043,0,0
10C,190.0.1,3113060,10C DALHOUSIE VIA SPRING GARDEN,,1,482046,74043,0,0
10C,190.0.1,3113061,10C DALHOUSIE VIA SPRING GARDEN,,1,482028,74043,0,0
10C,190.0.1,3113062,10C DALHOUSIE VIA SPRING GARDEN,,1,482046,74043,0,0
10C,190.0.1,3113063,10C DALHOUSIE VIA SPRING GARDEN,,1,482049,74043,0,0
10C,190.0.1,3113064,10C DALHOUSIE VIA SPRING GARDEN,,1,481988,74043,0,0
10C,190.0.1,3113065,10C MICMAC TERMINAL,,1,482095,74044,0,0
2,190.0.1,3113880,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,481979,74116,0,0
2,190.0.1,3113881,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,481962,74116,0,0
2,190.0.1,3113882,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,481980,74116,0,0
2,190.0.1,3113883,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,482010,74116,0,0
2,190.0.1,3113884,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,482053,74116,0,0
2,190.0.1,3113885,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,481963,74116,0,0
2,190.0.1,3113886,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,481962,74116,0,0
2,190.0.1,3113887,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,482033,74116,0,0
2,190.0.1,3113888,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,482055,74116,0,0
2,190.0.1,3113889,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,481974,74116,0,0
2,190.0.1,3113890,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,481980,74116,0,0
2,190.0.1,3113891,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,482047,74116,0,0
2,190.0.1,3113892,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,482053,74116,0,0
2,190.0.1,3113893,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,482052,74116,0,0
2,190.0.1,3113894,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,481962,74116,0,0
2,190.0.1,3113895,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,482033,74116,0,0
2,190.0.1,3113896,2 LACEWOOD TERMINAL VIA MAIN AVE,,0,482055,74116,0,0
